,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,paid
1303,425415,10000000,4,0.0,0.0,0.0,12,256882,80382,35672,14906,37571,0
1304,424389,50000000,4,0.2,0.5,0.0,12,322660,60867,23726,5834,11299,0
1305,423346,10000000,4,0.3,0.6,0.0,12,289749,67679,29166,11427,25323,0
1306,421173,10000000,4,1.7,3.6,0.0,12,313187,34205,17716,10470,45593,0
1307,419193,5000000,4,0.8,1.7,0.0,12,356875,30456,11327,5569,14964,0
1308,416810,10000000,3,0.3,709.0,0.0,12,247167,51343,29577,18589,70132,0
1309,408005,10000000,4,0.4,1.0,0.0,12,268617,36817,24125,15405,63038,0
1310,404733,10000000,4,3.2,6.4,0.0,12,269192,76249,27786,10798,20707,0
1311,402206,10000000,4,0.2,0.4,0.0,12,265159,57516,29317,14948,35263,0
1312,392903,5000000,4,0.8,2.1,0.0,12,321942,39408,14389,6023,11138,0
1313,392700,10000000,4,0.0,0.1,0.0,12,272947,43110,26799,11177,38665,0
1314,390139,50000000,4,2.2,4.8,0.0,12,273404,29817,20720,14467,51727,0
1315,385639,10000000,4,0.0,0.0,0.0,12,252021,52499,29098,14284,37735,0
1316,382940,5000000,4,0.1,0.0,0.0,12,242138,74428,36624,8536,21211,0
1317,382650,10000000,4,3.8,8.0,0.0,12,293144,50979,17901,5934,14691,0
1318,379532,10000000,4,1.2,2.4,0.0,12,247748,63796,29275,12104,26607,0
1319,377596,10000000,4,0.1,0.2,0.0,12,252277,51899,23109,11199,39109,0
1320,376552,10000000,4,0.1,0.2,0.0,12,271141,45288,20340,10435,29346,0
1321,371385,10000000,4,0.8,1.6,0.0,12,293088,33781,16211,7196,21108,0
1322,370084,10000000,4,0.0,0.1,0.0,12,235199,38028,24286,16630,55938,0
1323,369586,10000000,4,1.0,2.0,0.0,12,267726,42019,23238,11274,25327,0
1324,367616,10000000,4,0.0,0.0,0.0,12,230926,47877,27285,10760,50765,0
1325,365531,10000000,4,0.0,0.1,0.0,12,260286,71588,20104,3725,9827,0
1326,21632735,500000000,4,1.2,630.8,0.0,13,16281475,2268294,1017204,425693,1640067,0
1327,13385786,100000000,4,0.0,0.1,0.0,13,10086735,1454500,646066,266864,931618,0
1328,6856324,100000000,4,0.5,1.1,0.0,13,4551071,837222,464347,222878,780804,0
1329,6633030,50000000,4,3.3,7.4,0.0,13,4847463,639852,315999,158995,670718,0
1330,4721659,100000000,4,1.5,3.2,0.0,13,3588283,753250,202057,60167,117899,0
1331,3181731,100000000,4,7.4,11.5,0.0,13,2157840,364339,220366,106843,332341,0
1332,3161007,50000000,4,8.3,19.5,0.0,13,2235530,376586,198148,88356,262385,0
1333,2999325,50000000,4,0.2,0.5,0.0,13,2136445,388689,166512,69482,238194,0
1334,2968290,50000000,4,0.8,1.7,0.0,13,2084392,342113,160793,76200,304791,0
1335,2935299,10000000,4,0.1,0.3,0.0,13,2170300,459849,176480,39384,89283,0
1336,2651825,100000000,4,1.9,4.0,0.0,13,1882062,372889,168158,63964,164749,0
1337,2284366,10000000,4,0.3,0.7,0.0,13,1748328,338980,111056,26543,59457,0
1338,2243246,50000000,4,0.4,1.0,0.0,13,1598826,206648,115761,61612,260397,0
1339,2010215,10000000,4,0.8,1.8,0.0,13,1481891,233514,97167,41065,156575,0
1340,1993891,100000000,4,1.9,4.2,0.0,13,1422477,174753,112505,61988,222165,0
1341,1990469,10000000,4,0.4,0.8,0.0,13,1210213,428240,150477,55096,146441,0
1342,1853563,100000000,4,3.0,6.4,0.0,13,1366393,212579,111087,40535,122966,0
1343,1753364,50000000,4,1.4,3.1,0.0,13,1167484,151506,87424,53241,293706,0
1344,1687621,50000000,4,0.5,1.0,0.0,13,1189980,220383,122089,42638,112529,0
1345,1631259,50000000,4,0.0,0.1,0.0,13,1139374,167320,93301,35705,195558,0
1346,1477201,100000000,4,0.1,0.2,0.0,13,1020041,186164,121604,38112,111278,0
1347,1375149,10000000,4,0.0,0.0,0.0,13,956797,208855,96014,28267,85213,0
1348,1269327,50000000,4,0.5,1.1,0.0,13,847859,130863,81191,43650,165762,0
1349,1245413,10000000,4,0.0,0.0,0.0,13,851499,131004,60713,38549,163645,0
1350,1240874,50000000,4,1.0,2.6,0.0,13,884186,178064,72646,24750,81225,0
1351,1223330,100000000,4,0.7,1.5,0.0,13,779223,139861,91243,54031,158969,0
1352,1173980,10000000,4,3.0,5.3,0.0,13,785369,145269,73509,34370,135461,0
1353,1171064,100000000,4,0.1,0.3,0.0,13,850318,152322,74213,25060,69149,0
1354,1090511,10000000,4,3.1,5.6,0.0,13,735323,149631,71632,31036,102887,0
1355,1028795,10000000,4,0.3,0.8,0.0,13,663622,128424,66081,35654,135011,0
1356,1013587,50000000,4,0.5,0.9,0.0,13,807463,105621,40973,16139,43389,0
1357,955057,100000000,4,0.1,0.3,0.0,13,627644,108404,73468,34815,110723,0
1358,911473,10000000,4,5546.9,1.9,0.0,13,632151,98242,55088,28447,97544,0
1359,907290,50000000,3,0.5,1.1,0.0,13,510826,90630,72909,43412,189511,0
1360,898768,10000000,4,0.1,0.2,0.0,13,620533,93797,48107,21740,114589,0
1361,882096,50000000,4,0.3,0.8,0.0,13,665550,89779,45159,21600,60005,0
1362,830720,50000000,4,1.1,2.0,0.0,13,553923,84564,54753,30030,107447,0
1363,800381,50000000,4,1.8,3.7,0.0,13,533959,91057,51104,23326,100933,0
1364,791739,50000000,4,0.3,0.6,0.0,13,563091,61090,40304,25448,101803,0
1365,764961,10000000,4,0.1,0.1,0.0,13,529693,100865,47391,16992,70017,0
1366,763809,10000000,4,0.2,0.5,0.0,13,469929,152955,62157,21875,56891,0
1367,741513,10000000,4,0.6,1.5,0.0,13,535641,102194,40413,14977,48285,0
1368,735171,50000000,3,0.3,0.6,0.0,13,437502,68332,53638,34036,141662,0
1369,731621,10000000,4,0.3,0.5,0.0,13,482387,85634,50657,24070,88870,0
1370,709937,10000000,4,0.1,0.2,0.0,13,528783,71826,42348,13419,53559,0
1371,706812,10000000,4,0.0,0.0,0.0,13,535210,69973,33539,12723,55364,0
1372,701459,10000000,3,0.4,0.9,0.0,13,413726,88509,60945,31050,107227,0
1373,643614,50000000,4,3.0,7.0,0.0,13,406123,98989,47508,21946,69046,0
1374,609649,10000000,4,0.1,0.1,0.0,13,400158,69557,39896,19853,80183,0
1375,609296,50000000,4,3.3,8.1,0.0,13,432282,94840,40134,12280,29758,0
1376,606187,10000000,4,0.2,0.6,0.0,13,430874,67636,29880,16510,61285,0
1377,574059,10000000,4,1.0,2.2,0.0,13,411806,56784,33689,16799,54978,0
1378,560180,10000000,4,0.0,0.0,0.0,13,367273,81332,43836,18658,49078,0
1379,535002,50000000,4,0.1,0.2,0.0,13,386021,57440,25220,13740,52580,0
1380,525279,50000000,4,0.6,1.6,0.0,13,330363,53611,38069,23007,80227,0
1381,523056,10000000,3,0.6,1.5,0.0,13,299326,64282,33360,20314,105772,0
1382,498485,50000000,4,2.3,4.6,0.0,13,332313,51049,33983,17175,63963,0
1383,498367,10000000,4,0.0,0.1,0.0,13,360612,57971,33439,10326,36018,0
1384,496476,50000000,4,10.8,27.3,0.0,13,350549,65548,33569,11808,35000,0
1385,457537,10000000,4,0.1,0.0,0.0,13,271186,85186,31744,14167,55251,0
1386,456387,10000000,4,121.6,0.1,0.0,13,298062,52142,31748,14031,60401,0
1387,455149,10000000,4,0.4,0.8,0.0,13,300993,36779,23933,16155,77287,0
1388,452591,10000000,4,4.0,9.2,0.0,13,305232,80398,36170,10098,20691,0
1389,448601,10000000,4,0.0,0.0,0.0,13,302450,61581,37015,13418,34135,0
1390,446911,10000000,4,0.1,0.3,0.0,13,272730,64568,43604,17995,48011,0
1391,444198,10000000,4,0.2,0.5,0.0,13,320223,52837,27370,12160,31606,0
1392,428647,5000000,4,3.9,8.6,0.0,13,296744,90844,23382,5097,12578,0
1393,419893,10000000,4,0.2,0.4,0.0,13,260223,87017,43054,10604,18993,0
1394,413619,5000000,4,0.0,0.0,0.0,13,343505,38787,12196,3675,15453,0
1395,402390,10000000,4,0.5,1.5,0.0,13,270001,58862,32812,11496,29216,0
1396,393293,10000000,4,0.1,0.2,0.0,13,253594,58402,33719,10816,36759,0
1397,384096,10000000,4,0.1,0.3,0.0,13,243744,57619,35647,12745,34338,0
1398,379119,10000000,3,1.8,3.4,0.0,13,229185,46052,27425,14472,61982,0
1399,375089,10000000,4,0.9,1.8,0.0,13,246164,59003,27066,9842,33013,0
1400,368562,10000000,4,0.4,0.9,0.0,13,243719,38393,23013,13210,50224,0
1401,362339,10000000,4,0.5,1.1,0.0,13,259234,34428,21411,10471,36793,0
1402,356039,10000000,4,0.0,0.0,0.0,13,258057,39470,21786,8007,28716,0
1403,346518,10000000,4,2.7,5.6,0.0,13,230058,62135,19781,8999,25543,0
1404,338202,10000000,4,0.1,0.2,0.0,13,244122,35967,19367,8170,30574,0
1405,335702,5000000,4,0.2,0.4,0.0,13,217218,48828,21665,9633,38355,0
1406,327608,10000000,4,9750.2,1.3,0.0,13,210984,46272,24348,11236,34766,0
1407,327381,10000000,4,0.0,0.1,0.0,13,209651,37816,25667,8499,45745,0
1408,312534,10000000,4,0.2,0.6,0.0,13,247349,22693,14726,7338,20426,0
1409,305429,1000000,4,2.9,6.0,0.0,13,241707,50043,9331,1728,2617,0
1410,301571,10000000,4,5.3,11.1,0.0,13,197259,39792,18432,9051,37034,0
1411,288957,10000000,4,0.0,0.0,0.0,13,175653,33972,27958,14074,37298,0
1412,276833,10000000,4,0.5,1.1,0.0,13,188798,28592,20486,9394,29561,0
1413,276082,10000000,4,0.3,0.6,0.0,13,195262,46016,14447,5826,14527,0
1414,272380,10000000,3,0.7,1.5,0.0,13,154533,37974,24205,12601,43063,0
1415,269937,5000000,4,0.1,0.0,0.0,13,190570,40822,19536,5036,13970,0
1416,266048,10000000,4,0.5,1.1,0.0,13,182023,29897,18752,9196,26178,0
1417,265926,10000000,4,0.0,0.0,0.0,13,149106,49116,30239,11901,25562,0
1418,264519,10000000,4,1.5,3.2,0.0,13,184046,26125,16655,9001,28690,0
1419,261197,10000000,4,0.2,0.4,0.0,13,173684,24880,16850,9080,36700,0
1420,258454,10000000,4,0.1,0.1,0.0,13,165941,39223,24908,6873,21507,0
1421,254590,5000000,4,435.4,0.4,0.0,13,216840,19662,6088,2999,8998,0
1422,252130,5000000,4,0.0,0.0,0.0,13,198907,28125,12033,3178,9884,0
1423,251087,10000000,4,0.1,0.2,0.0,13,173365,29455,16365,7119,24782,0
1424,245430,10000000,4,0.2,0.5,0.0,13,157055,35355,16787,8030,28200,0
1425,243214,10000000,2,0.0,0.0,0.0,13,84461,12107,13275,8344,125025,0
1426,55766763,500000000,4,0.3,1.0,0.0,14,43346128,5404966,2276203,971321,3768141,0
1427,30852360,100000000,4,0.4,0.8,0.0,14,21009004,3645468,1655906,777067,3764913,0
1428,6548519,100000000,4,2.0,4.2,0.0,14,4667558,783541,364754,141812,590852,0
1429,6055738,50000000,4,0.1,0.2,0.0,14,4401189,803632,324777,122057,404080,0
1430,5164307,100000000,4,0.6,1.2,0.0,14,3744157,524307,276843,139857,479140,0
1431,5013543,100000000,4,0.4,0.7,0.0,14,3490753,444434,253620,123462,701271,0
1432,3687571,10000000,4,0.6,1.2,0.0,14,2764963,535971,217151,53862,115622,0
1433,3671736,100000000,4,1.0,2.3,0.0,14,2525303,392631,182624,110955,460219,0
1434,3342006,50000000,4,0.4,1.0,0.0,14,2555996,356028,147355,62745,219879,0
1435,3120219,10000000,4,0.1,0.3,0.0,14,2040765,579613,287144,79355,133340,0
1436,2317500,50000000,4,0.0,0.1,0.0,14,1492317,268330,147956,76316,332578,0
1437,2120051,10000000,4,0.3,0.9,0.0,14,1672347,210475,88357,39902,108966,0
1438,1997631,100000000,4,2.3,4.6,0.0,14,1594877,141385,68934,38963,153468,0
1439,1823903,50000000,4,2.7,6.4,0.0,14,1293252,279123,89442,34210,127873,0
1440,1727242,10000000,4,0.2,41869.7,0.0,14,1317062,146795,69614,36254,157515,0
1441,1709263,10000000,4,0.0,0.0,0.0,14,1217904,157175,101282,35373,197526,0
1442,1651636,10000000,4,1.5,3.3,0.0,14,1165118,185134,73380,37330,190672,0
1443,1526081,10000000,4,691.5,0.8,0.0,14,985247,263163,104963,40419,132287,0
1444,1492534,50000000,3,0.0,0.0,0.0,14,787791,132570,128828,58422,384920,0
1445,1451408,50000000,4,0.2,0.3,0.0,14,1018102,214995,74627,35751,107932,0
1446,1319150,50000000,4,0.1,0.1,0.0,14,814958,193275,100281,44780,165854,0
1447,1311005,50000000,4,0.9,2.3,0.0,14,963379,139126,67624,29664,111211,0
1448,1296343,10000000,4,8.4,24.2,0.0,14,897519,136143,68889,36300,157490,0
1449,1272102,10000000,4,0.2,0.3,0.0,14,912259,165799,66623,29432,97986,0
1450,1225321,10000000,4,0.0,0.1,0.0,14,914224,141171,64228,22751,82945,0
1451,1006180,10000000,4,2.1,4.7,0.0,14,598228,221366,107170,25486,53928,0
1452,993926,10000000,4,5.3,15.4,0.0,14,832782,86268,34499,9882,30492,0
1453,990104,50000000,4,2.2,4.3,0.0,14,678367,108437,40951,23586,138761,0
1454,981368,10000000,4,0.7,1.4,0.0,14,661812,170284,55103,24310,69855,0
1455,929429,50000000,4,2.5,6.0,0.0,14,613067,155707,66444,21163,73046,0
1456,905021,50000000,4,0.0,0.0,0.0,14,608721,105113,66943,23677,100565,0
1457,897313,50000000,3,0.2,0.4,0.0,14,491163,71390,71929,34966,227863,0
1458,896950,10000000,4,0.4,0.7,0.0,14,614582,116548,53505,23239,89073,0
1459,874080,50000000,4,0.0,0.0,0.0,14,555162,84313,59108,29384,146111,0
1460,853029,10000000,4,0.2,0.4,0.0,14,587382,144144,56887,19392,45222,0
1461,830008,10000000,3,0.0,0.0,0.0,14,464657,63877,52953,38624,209896,0
1462,828238,10000000,4,0.0,0.0,0.0,14,577865,84762,49003,21305,95300,0
1463,796172,10000000,4,0.3,0.8,0.0,14,583685,128382,39518,12969,31616,0
1464,780016,10000000,4,1.4,3.1,0.0,14,603243,59946,33610,18683,64532,0
1465,762869,10000000,4,0.6,0.7,0.0,14,466955,107353,49516,27844,111198,0
1466,757664,10000000,4,0.1,0.1,0.0,14,472981,111421,60179,22066,91014,0
1467,722453,10000000,3,0.0,0.1,0.0,14,351940,72277,81782,35723,180728,0
1468,696205,10000000,4,0.0,0.1,0.0,14,435793,80415,54019,22820,103155,0
1469,676749,10000000,4,0.3,0.6,0.0,14,422859,100905,53376,21444,78163,0
1470,635321,10000000,4,0.1,0.2,0.0,14,433140,77119,45368,18233,61458,0
1471,602797,5000000,4,0.1,0.2,0.0,14,433538,59595,35035,13775,60851,0
1472,569186,10000000,3,0.0,0.0,0.0,14,304445,59056,36586,24957,144139,0
1473,568510,5000000,4,0.5,0.9,0.0,14,392543,103364,34155,12562,25883,0
1474,562637,10000000,4,0.5,1.1,0.0,14,434058,81401,22158,8120,16898,0
1475,544851,10000000,3,0.3,0.6,0.0,14,292552,45804,41854,27186,137452,0
1476,524835,5000000,4,0.1,0.2,0.0,14,341458,71787,26215,12587,72786,0
1477,501511,10000000,4,0.4,0.8,0.0,14,320724,112757,39353,9751,18924,0
1478,496584,5000000,4,0.2,0.4,0.0,14,335371,87414,43397,10356,20044,0
1479,495783,5000000,4,1.9,3.6,0.0,14,316232,65590,33735,15012,65212,0
1480,494150,10000000,4,0.6,1.3,0.0,14,362231,60537,23406,12899,35075,0
1481,486733,5000000,4,0.1,0.2,0.0,14,340025,50808,29083,12367,54448,0
1482,485836,5000000,4,0.0,0.0,0.0,14,383318,46683,22748,7652,25432,0
1483,457050,10000000,4,0.2,0.4,0.0,14,314731,62310,26605,11998,41403,0
1484,447416,5000000,4,0.0,0.0,0.0,14,300485,52687,22901,11410,59931,0
1485,422883,10000000,4,0.1,0.3,0.0,14,294392,36040,18450,9900,64100,0
1486,421429,1000000,4,0.2,0.7,0.0,14,251910,93594,43204,11421,21298,0
1487,420713,5000000,4,0.3,0.7,0.0,14,322394,53126,16505,8143,20542,0
1488,419861,5000000,4,3.1,5.9,0.0,14,311407,63346,24981,7050,13074,0
1489,411981,10000000,4,997.8,2.2,0.0,14,322419,39157,18834,8957,22612,0
1490,410590,1000000,4,1.2,2.3,0.0,14,296444,71858,22980,5513,13792,0
1491,403144,10000000,4,0.8,1.5,0.0,14,276595,47615,22779,12123,44030,0
1492,399706,5000000,4,0.9,1.8,0.0,14,312504,38206,18255,10389,20349,0
1493,398705,10000000,4,1.7,3.2,0.0,14,246663,68774,30684,11394,41188,0
1494,398659,1000000,4,0.0,0.0,0.0,14,235304,104269,43047,6038,9998,0
1495,389030,5000000,4,0.1,0.2,0.0,14,252459,76356,37873,8746,13594,0
1496,386714,5000000,4,0.1,0.2,0.0,14,273466,47670,23645,8428,33503,0
1497,384682,1000000,4,0.0,0.0,0.0,14,318938,29917,10238,4649,20937,0
1498,369562,10000000,4,8.4,1019.6,0.0,14,289130,24934,10808,7421,37267,0
1499,366186,5000000,3,0.1,0.3,0.0,14,198511,55685,35432,18508,58047,0
1500,362447,10000000,4,0.4,1.0,0.0,14,244893,44617,27630,11580,33724,0
1501,360216,10000000,4,1.5,6.0,0.0,14,247952,47567,23604,9260,31830,0
1502,347182,10000000,3,1.1,2.3,0.0,14,231474,20632,16026,8993,70055,0
1503,346748,10000000,3,0.3,0.6,0.0,14,206791,30098,24620,15284,69953,0
1504,340261,10000000,4,0.1,0.1,0.0,14,220141,42941,24403,10283,42491,0
1505,338283,5000000,4,0.5,1.1,0.0,14,231892,42256,19681,10169,34282,0
1506,333150,10000000,4,0.4,0.8,0.0,14,260113,26447,13258,7791,25539,0
1507,331561,10000000,3,0.3,0.6,0.0,14,187712,43663,22820,13795,63568,0
1508,331178,5000000,3,0.5,1.0,0.0,14,190352,35496,22340,15112,67875,0
1509,330020,5000000,4,0.6,1.2,0.0,14,204234,51551,18934,7902,47396,0
1510,324991,10000000,4,0.7,1.6,0.0,14,214459,52688,31882,10897,15062,0
1511,319868,10000000,4,0.1,0.3,0.0,14,233685,22290,15190,9040,39660,0
1512,318917,10000000,4,0.4,0.8,0.0,14,230933,39731,14966,7652,25632,0
1513,318209,10000000,4,1.1,2.4,0.0,14,250224,25778,13297,6409,22498,0
1514,308480,10000000,4,4.2,9.5,0.0,14,213598,54991,19626,7023,13240,0
1515,305701,10000000,4,0.0,0.0,0.0,14,197476,38262,22343,10982,36636,0
1516,297722,10000000,4,0.0,0.1,0.0,14,190869,41354,20387,9399,35710,0
1517,293059,10000000,4,0.1,490.9,0.0,14,203722,40179,20334,7460,21362,0
1518,289334,5000000,4,0.1,0.2,0.0,14,179988,58617,19476,8269,22981,0
1519,285623,10000000,4,0.3,0.6,0.0,14,200973,25295,15672,9782,33899,0
1520,280494,1000000,4,0.1,0.3,0.0,14,209506,23609,14537,5804,27036,0
1521,278920,5000000,4,61.7,0.0,0.0,14,218262,37400,13806,3115,6334,0
1522,276534,1000000,4,0.0,0.1,0.0,14,224905,19994,9987,3809,17836,0
1523,274882,5000000,4,2.9,7.7,0.0,14,223344,23286,10822,4325,13103,0
1524,272243,10000000,3,0.4,1.2,0.0,14,170316,12438,9587,6677,73223,0
1525,272201,5000000,4,0.0,0.0,0.0,14,191275,34133,16626,7165,23000,0
1526,7334155,100000000,4,0.4,0.8,0.0,15,4938889,1123053,442298,187183,642730,0
1527,4145089,100000000,4,1329.5,3.9,0.0,15,3257745,500071,128569,58420,200281,0
1528,2614691,10000000,4,0.0,0.1,0.0,15,1793644,502914,188160,46183,83787,0
1529,1183690,50000000,4,0.0,0.0,0.0,15,782536,200566,91641,35146,73798,0
1530,1098826,10000000,4,4.8,12.0,0.0,15,849618,127466,39973,19883,61883,0
1531,837271,10000000,4,4.9,9.3,0.0,15,657949,100330,27744,11337,39908,0
1532,688137,10000000,4,2.7,6.3,0.0,15,599123,45187,15423,7552,20849,0
1533,649922,10000000,4,0.0,0.1,0.0,15,559733,39931,17721,8106,24428,0
1534,423164,10000000,4,995.6,0.5,0.0,15,265001,75368,36981,15446,30364,0
1535,406864,1000000,4,0.0,0.0,0.0,15,292046,61432,25546,7248,20589,0
1536,379611,5000000,4,0.3,0.6,0.0,15,310072,33669,17359,5129,13379,0
1537,357020,10000000,4,69928.5,1.6,0.0,15,230895,52861,25746,10562,36953,0
1538,344975,10000000,4,1.4,2.8,0.0,15,235266,57540,20735,8377,23054,0
1539,334779,10000000,4,0.0,0.0,0.0,15,195219,69220,29656,12503,28179,0
1540,330992,10000000,4,0.0,0.0,0.0,15,242869,28097,16707,7814,35503,0
1541,289425,5000000,4,0.1,0.3,0.0,15,165966,89531,24385,3626,5914,0
1542,282642,10000000,3,0.1,0.3,0.0,15,139977,55995,27747,17549,41371,0
1543,279589,1000000,4,0.0,0.1,0.0,15,188748,52259,24863,4386,9331,0
1544,216643,10000000,4,0.0,0.0,0.0,15,154643,26117,15302,5847,14732,0
1545,211433,10000000,4,1.4,2.8,0.0,15,139578,35991,14066,6178,15616,0
1546,189577,10000000,4,0.5,1.3,0.0,15,136572,37927,7274,2381,5421,0
1547,181338,10000000,4,0.0,0.0,0.0,15,118311,29600,14815,4971,13639,0
1548,172772,10000000,4,6.7,16.9,0.0,15,121153,22621,9172,5335,14488,0
1549,172586,10000000,4,0.0,0.0,0.0,15,119604,23373,13270,6435,9902,0
1550,169372,10000000,4,0.0,0.0,0.0,15,117777,24617,11618,3899,11458,0
1551,166714,1000000,4,1.8,3.9,0.0,15,147906,7246,4950,2017,4592,0
1552,166160,5000000,4,1.2,2.4,0.0,15,117768,29132,11301,2815,5141,0
1553,166022,10000000,4,0.2,0.4,0.0,15,98721,21044,15401,8503,22350,0
1554,163509,5000000,4,1.1,2.5,0.0,15,127718,9963,4952,2919,17955,0
1555,163390,1000000,4,0.0,0.0,0.0,15,137315,9324,6925,2488,7335,0
1556,157252,5000000,4,0.0,0.1,0.0,15,108158,19571,11615,4656,13250,0
1557,155287,5000000,4,0.4,0.7,0.0,15,112167,19274,7592,3761,12490,0
1558,152329,1000000,4,0.4,0.9,0.0,15,96618,31508,11662,4834,7705,0
1559,152275,10000000,3,0.0,0.0,0.0,15,74829,18205,16867,8518,33854,0
1560,151512,10000000,4,0.3,0.8,0.0,15,101790,20627,10902,4892,13299,0
1561,148685,10000000,4,0.0,0.1,0.0,15,98320,22627,10278,4849,12608,0
1562,143211,5000000,4,0.0,0.0,0.0,15,91487,28262,11460,3963,8036,0
1563,142859,10000000,4,0.0,0.0,0.0,15,92830,17284,10837,5878,16027,0
1564,134845,5000000,4,9.2,22.3,0.0,15,121513,7113,2095,1062,3059,0
1565,130488,1000000,4,0.0,0.0,0.0,15,91988,14909,7949,3029,12609,0
1566,124963,5000000,3,0.1,0.3,0.0,15,73341,15419,11944,5991,18265,0
1567,120834,1000000,4,0.0,0.0,0.0,15,85619,16288,6771,2856,9297,0
1568,116248,500000,4,2.7,8.1,0.0,15,84945,7865,4824,2342,16269,0
1569,115459,10000000,4,1.8,3.9,0.0,15,89613,12485,5377,2266,5715,0
1570,115024,5000000,4,2391.1,0.0,0.0,15,83883,12372,6365,2165,10237,0
1571,114009,1000000,3,0.0,0.1,0.0,15,57009,13840,11204,5312,26642,0
1572,113934,5000000,3,185.9,0.3,0.0,15,54008,28525,12990,7682,10725,0
1573,111963,5000000,4,1.4,3.0,0.0,15,76183,14445,9849,3788,7696,0
1574,109743,5000000,4,0.5,1.2,0.0,15,66254,28161,8615,2413,4297,0
1575,107915,1000000,4,3.0,7.1,0.0,15,84991,8110,4065,2072,8675,0
1576,107674,1000000,4,0.2,0.4,0.0,15,68905,19658,8051,3286,7771,0
1577,106920,10000000,3,0.0,0.0,0.0,15,53824,8887,5436,3650,35121,0
1578,98012,1000000,3,0.0,0.0,0.0,15,46788,24667,11345,4424,10785,0
1579,96670,5000000,3,1.3,2.1,0.0,15,49679,10309,8727,4675,23277,0
1580,94777,1000000,3,0.1,0.3,0.0,15,31828,18525,15729,9987,18705,0
1581,86335,500000,4,1.1,2.3,0.0,15,72958,6777,1971,1139,3487,0
1582,82509,1000000,4,0.3,0.8,0.0,15,69752,8274,2295,608,1577,0
1583,77624,1000000,4,0.0,0.1,0.0,15,70298,2451,1265,717,2890,0
1584,77391,1000000,4,0.0,0.0,0.0,15,46468,15506,6715,2504,6196,0
1585,76857,1000000,4,0.1,0.1,0.0,15,55447,12867,2797,1049,4695,0
1586,76445,1000000,4,0.5,1.1,0.0,15,47739,8784,4895,2592,12433,0
1587,75729,5000000,4,9.1,25.6,0.0,15,49778,13930,5241,2208,4569,0
1588,75712,500000,4,0.7,1.4,1.99,15,56454,12628,3284,1088,2256,1
1589,75135,5000000,4,41.3,235.8,0.0,15,45559,12199,6161,3189,8025,0
1590,72097,1000000,3,28062.9,9.8,0.0,15,28045,12708,3730,3681,23930,0
1591,67251,1000000,4,78.6,157.2,0.0,15,52444,3270,2133,1286,8115,0
1592,66599,10000000,4,0.1,0.1,0.0,15,44206,15727,4436,799,1428,0
1593,65681,5000000,4,0.0,0.0,0.0,15,41290,8609,5553,1967,8260,0
1594,65504,5000000,4,3.4,7.4,0.0,15,42321,11158,5329,1793,4901,0
1595,64624,5000000,3,0.0,0.1,0.0,15,24061,16120,9210,4560,10670,0
1596,62720,1000000,4,8.6,22.9,0.0,15,45054,8178,4563,1465,3458,0
1597,62009,5000000,3,1.7,4.0,0.0,15,32499,9654,6416,3396,10041,0
1598,61000,1000000,4,1.0,2.5,0.0,15,44911,7894,2864,1337,3992,0
1599,60074,10000000,4,0.8,1.9,0.0,15,39186,7122,4624,2447,6692,0
1600,57663,1000000,4,0.0,0.1,0.0,15,35727,8353,4790,2305,6486,0
1601,57326,1000000,4,0.5,1.2,0.0,15,43019,4258,2199,1249,6598,0
1602,56774,100000,4,0.0,0.0,0.0,15,50520,2542,1988,445,1276,0
1603,55313,1000000,3,0.2,0.5,0.0,15,24360,4660,2947,2499,20844,0
1604,54183,5000000,4,0.5,1.4,0.0,15,41626,3708,2734,1491,4622,0
1605,51951,1000000,4,3914.8,0.6,0.0,15,35876,6791,3549,1463,4270,0
1606,50815,10000000,3,0.0,0.0,0.0,15,25762,4974,5094,2567,12416,0
1607,50002,500000,4,0.3,0.7,0.0,15,41823,4249,1669,589,1669,0
1608,49748,5000000,4,0.1,0.2,0.0,15,31389,6665,4407,2148,5136,0
1609,48813,5000000,4,1.1,2.3,0.0,15,32011,7057,3881,2000,3862,0
1610,47912,500000,4,0.0,0.0,0.0,15,40057,4661,2300,347,545,0
1611,46162,5000000,4,1.0,1.8,0.0,15,28793,7910,3795,1568,4094,0
1612,45788,1000000,4,0.0,0.0,0.0,15,24332,13290,4866,939,2358,0
1613,45359,1000000,4,0.4,0.8,0.0,15,30760,4580,3296,1991,4730,0
1614,45126,500000,4,954.5,4.2,0.0,15,38933,3912,1284,378,617,0
1615,45047,1000000,4,0.2,0.4,0.0,15,28329,8653,3367,1209,3487,0
1616,44566,1000000,3,1.4,3.2,0.0,15,24007,8544,4678,1903,5431,0
1617,44016,1000000,4,0.0,0.0,0.0,15,33405,4766,2253,857,2732,0
1618,43149,1000000,4,0.8,1.9,0.0,15,27059,7925,3273,1626,3263,0
1619,42776,500000,4,0.6,1.6,0.0,15,35857,3867,1053,685,1312,0
1620,42517,1000000,4,0.0,0.0,0.0,15,24332,8047,3069,1099,5968,0
1621,41756,500000,4,0.0,0.0,0.0,15,26434,10274,3777,419,849,0
1622,41520,1000000,4,0.0,0.0,0.0,15,28452,8981,2107,669,1308,0
1623,40744,1000000,4,0.1,0.1,0.0,15,28555,5809,2539,1169,2669,0
